budget,id,runtime,vote_average,vote_count
0,197239,97.0,0.0,0
70000000,10386,86.0,7.6,1470
40000000,745,107.0,7.7,3223
48000000,913,113.0,6.7,349
4300000,912,102.0,6.9,95
0,12229,106.0,6.4,33
0,67323,99.0,6.5,2
0,91076,119.0,6.3,7
0,89861,99.0,10.0,1
0,19457,115.0,6.0,98
55000000,11353,97.0,6.0,258
25000000,17707,100.0,6.2,115
6500000,9781,95.0,6.7,102
0,102489,124.0,6.0,6
0,18212,101.0,6.4,25
0,13817,104.0,5.8,18
0,126996,198.0,5.5,2
0,38715,70.0,6.7,3
6400000,48781,86.0,4.7,31
0,12185,101.0,6.4,84
350000,29056,86.0,6.3,56
250000,26857,82.0,6.4,34
200000,28501,80.0,6.9,67
0,29030,81.0,5.8,43
0,25319,90.0,6.6,62
0,29074,89.0,6.3,35
0,24103,82.0,5.4,45
0,10552,94.0,5.9,140
0,9267,88.0,7.1,139
6800000,10766,107.0,6.1,170
0,10768,108.0,5.5,132
3500000,813,88.0,7.1,1104
0,2665,85.0,6.0,276
22000000,9406,105.0,5.3,154
0,11418,95.0,6.0,232
15000000,11153,98.0,7.1,412
0,14170,101.0,6.0,74
18000000,2280,104.0,6.9,1022
0,11077,81.0,5.5,152
0,28597,90.0,5.2,101
0,22611,85.0,7.1,36
0,39780,132.0,6.2,26
23000000,10396,115.0,6.0,116
45000000,9944,141.0,6.3,377
0,850,94.0,7.4,352
0,10154,102.0,5.3,142
13000000,10342,96.0,5.3,94
45000000,10366,82.0,4.2,138
23000000,9349,102.0,5.8,382
0,15122,94.0,5.4,11
0,10494,81.0,7.9,261
0,126152,105.0,0.0,0
7000000,22314,97.0,6.3,18
0,51679,88.0,4.9,5
0,35813,80.0,5.9,18
0,11037,117.0,4.8,64
0,11955,105.0,4.3,17
0,2038,98.0,3.6,15
0,28737,96.0,3.2,8
0,11963,117.0,7.2,234
0,141489,191.0,6.0,2
0,53761,116.0,5.0,1
40000000,9096,106.0,5.8,114
0,91893,69.0,5.7,5
0,113273,94.0,5.0,1
0,103793,0.0,5.0,2
160000000,1911,102.0,6.4,524
75000000,2900,109.0,5.5,263
70000000,17709,77.0,3.8,49
0,37718,97.0,5.3,31
0,47144,102.0,7.3,4
0,104896,96.0,6.4,6
0,30964,102.0,5.8,6
0,52366,115.0,5.9,8
0,6373,88.0,5.0,11
70000000,2162,101.0,5.3,30
7000000,14578,96.0,5.6,30
0,40694,96.0,5.9,11
0,4338,90.0,4.7,3
0,49184,105.0,8.8,5
29000000,10307,103.0,6.0,248
12000000,11601,99.0,6.5,334
0,18621,92.0,6.0,30
0,1075,127.0,7.7,160
0,21719,111.0,6.4,19
0,40879,92.0,4.8,4
0,47951,90.0,6.7,54
0,43832,121.0,7.0,47
0,47697,90.0,6.5,35
0,49792,100.0,5.7,6
0,77064,90.0,5.5,3
6000000,26522,101.0,6.2,54
340000,23761,98.0,6.4,58
0,24097,89.0,5.2,19
0,42114,99.0,5.4,23
0,28295,82.0,5.8,11
0,12105,90.0,7.1,114
15000000,14,122.0,7.9,3438
1200000,24128,88.0,8.7,47
65000000,11001,93.0,6.1,359
50000000,10390,137.0,6.3,88
17500000,9453,156.0,5.3,147
560000,704,88.0,7.3,172
0,35122,93.0,5.5,14
0,142132,92.0,5.5,2
1200000,24153,113.0,7.5,33
9000000,11797,106.0,6.9,279
0,18086,104.0,6.4,81
0,124475,88.0,5.4,7
0,17887,106.0,6.9,105
2000000,10669,109.0,7.2,441
11000000,11527,140.0,7.1,241
0,42848,103.0,5.8,5
0,40867,101.0,6.3,12
0,1049,109.0,6.0,82
28000000,28032,87.0,6.1,117
5000000,11326,111.0,6.5,69
0,28377,101.0,5.6,32
0,10975,106.0,7.0,109
15000000,10974,88.0,6.8,111
70000000,10398,105.0,6.2,282
0,2290,120.0,6.1,91
0,24071,112.0,6.3,27
0,62994,91.0,5.8,4
2600000,60994,104.0,5.9,9
0,16112,73.0,6.3,14
0,32305,85.0,3.6,17
8000000,14429,91.0,5.8,62
28000000,15198,119.0,6.0,71
75000000,6415,114.0,6.6,709
1700000,24066,98.0,5.5,39
0,21430,93.0,5.0,24
0,10381,93.0,6.1,49
0,171982,27.0,0.0,0
0,42486,92.0,6.6,8
0,60285,116.0,6.6,10
0,5622,128.0,7.0,22
15000000,10349,122.0,5.4,91
0,42518,76.0,6.3,26
7000000,29787,113.0,6.2,58
300000,9638,89.0,6.5,166
5000000,10576,113.0,6.0,128
0,12662,93.0,5.4,79
0,61369,94.0,5.1,8
0,11712,96.0,7.8,122
64000000,12618,133.0,5.3,63
0,13824,81.0,5.0,85
2000000,226,118.0,7.2,360
0,288772,0.0,0.0,0
0,55107,122.0,6.1,12
0,69851,151.0,6.7,11
10000000,10388,89.0,6.6,110
0,17198,88.0,6.4,18
0,44857,102.0,5.5,14
6200000,9346,98.0,6.4,340
65000000,861,113.0,7.1,1745
0,14412,113.0,7.1,128
6000000,9377,103.0,7.5,1340
6000000,11541,115.0,6.8,84
0,2457,191.0,7.9,79
5500000,11901,105.0,7.4,284
1800000,4929,114.0,6.7,197
0,85325,98.0,4.7,6
0,11230,111.0,7.2,178
750000,8416,107.0,7.6,129
0,11054,92.0,6.6,102
0,851,86.0,7.6,123
0,24453,129.0,6.9,16
32000000,18254,195.0,7.1,70
1000000,56235,101.0,4.0,2
0,20123,142.0,7.2,53
0,16642,94.0,7.6,236
0,2593,108.0,7.4,38
0,42020,100.0,7.0,4
0,3086,97.0,7.5,74
689665,16305,90.0,8.0,100
0,32255,88.0,7.3,46
0,48797,103.0,7.1,12
1250000,19997,92.0,6.7,84
0,3767,110.0,7.6,113
6000000,17352,157.0,6.3,29
4000000,535,95.0,6.1,313
0,2731,148.0,7.2,32
5400000,1654,150.0,7.5,309
0,31043,109.0,5.5,4
1500000,14831,92.0,6.5,85
2500000,658,110.0,7.2,1005
2000000,657,115.0,6.9,773
950000,646,110.0,6.9,953
4500000,5689,104.0,5.8,422
200000,391,99.0,7.6,909
3000000,8052,96.0,6.8,177
18000000,772,120.0,6.3,2459
0,65448,99.0,4.9,8
0,65452,108.0,3.0,1
17000000,31650,106.0,5.8,38
463455,73575,84.0,8.0,9
700000,302579,107.0,0.0,0
63000000,550,139.0,8.3,9678
0,97537,97.0,4.6,10
50000000,12220,95.0,5.9,75
0,1610,102.0,6.1,53
0,53151,93.0,6.3,8
0,42881,96.0,7.1,27
0,29064,100.0,4.4,17
10000000,404,112.0,7.7,315
0,42196,129.0,7.1,91
5000000,36819,116.0,6.6,255
0,42726,102.0,7.2,33
7362000,9343,158.0,7.7,151
0,16858,123.0,7.3,88
0,42006,91.0,7.0,36
19000000,11562,104.0,7.4,201
0,10496,91.0,4.1,35
9000000,16162,120.0,6.8,38
32000000,8649,121.0,6.6,228
0,31306,111.0,6.5,13
20000000,10563,98.0,5.4,63
0,14484,106.0,4.7,21
0,214735,105.0,7.0,1
0,94857,103.0,6.0,1
0,32043,92.0,5.3,32
0,15247,109.0,6.8,84
0,29251,96.0,6.9,7
13000000,5548,102.0,7.1,1494
35000000,5549,117.0,5.6,498
70000000,856,104.0,7.2,1466
0,38772,95.0,6.8,18
28000000,699,127.0,6.3,497
32000000,709,133.0,5.9,549
7000000,253,121.0,6.4,540
0,13511,89.0,4.8,30
5500000,660,130.0,6.5,572
0,46798,88.0,7.6,9
19000000,11377,93.0,5.5,211
27000000,26149,124.0,6.3,49
13000000,492,112.0,7.3,1124
2000000,108346,92.0,6.0,2
0,98480,80.0,0.0,0
26500000,128,134.0,8.2,2041
0,46286,81.0,4.0,11
0,8672,95.0,7.6,45
154790,8056,103.0,7.4,48
51000000,2020,101.0,4.5,84
73000000,9481,118.0,6.5,843
90000000,9008,157.0,7.3,489
0,14242,107.0,7.7,57
0,16129,95.0,7.0,41
0,104103,111.0,7.5,2
0,11489,95.0,7.2,52
0,28145,129.0,7.4,51
0,51371,77.0,5.7,13
2000000,18111,96.0,6.1,70
0,31361,94.0,5.7,15
0,11223,113.0,6.4,88
8000000,16281,120.0,6.7,228
3500000,16288,92.0,5.9,133
900000,1694,86.0,7.0,263
2500000,476,100.0,7.0,117
25000000,37094,113.0,7.2,837
0,13555,96.0,5.8,69
750000,961,79.0,8.0,240
483103,73969,80.0,8.0,2
660000,24831,94.0,5.7,120
0,64963,104.0,7.3,5
0,85160,85.0,5.3,12
0,25560,122.0,6.9,35
5000000,21610,99.0,6.4,87
0,11878,110.0,8.0,334
0,11510,80.0,4.5,44
0,11234,98.0,6.0,147
22700000,957,96.0,6.7,924
15000000,11886,83.0,7.0,1155
0,37853,123.0,7.3,43
12000000,62204,100.0,7.2,111
15000000,11040,139.0,7.5,128
0,21849,125.0,7.4,48
40600000,1621,116.0,7.1,763
0,14035,92.0,5.9,79
0,40771,86.0,3.5,13
0,40772,96.0,4.4,14
0,40773,84.0,3.3,4
0,11498,107.0,6.7,81
0,11790,101.0,6.7,46
0,29371,94.0,5.7,13
0,276635,80.0,7.5,2
20000000,47941,98.0,4.9,7
0,29048,109.0,5.6,10
0,19052,99.0,6.6,7
23000000,21349,114.0,5.9,67
10000000,1832,130.0,6.8,842
60000000,10047,148.0,6.2,373
30000000,10228,75.0,6.7,336
0,47692,116.0,6.3,24
0,18561,92.0,5.4,15
0,144953,101.0,5.5,2
0,37426,62.0,5.3,6
0,51787,61.0,5.8,5
0,11663,118.0,7.4,132
0,13485,100.0,7.1,55
10000000,9289,178.0,7.3,237
0,9264,93.0,5.2,85
0,18222,93.0,4.1,28
0,124853,108.0,10.0,1
25485000,11165,144.0,6.9,150
700000,4203,88.0,7.6,149
16000000,24226,129.0,7.4,132
0,88875,100.0,6.9,12
0,11379,103.0,6.3,103
0,29154,103.0,7.3,60
0,2039,102.0,6.7,173
0,77915,117.0,5.7,16
0,11943,108.0,7.5,126
300000,11481,105.0,7.5,218
0,2690,135.0,7.1,74
0,20565,139.0,6.6,9
0,27141,127.0,6.7,19
0,10399,112.0,6.7,81
0,90762,83.0,7.5,2
100000000,2668,105.0,6.9,1774
135000000,36643,128.0,6.0,878
8272296,99,101.0,7.4,337
0,159569,102.0,0.0,0
0,77010,86.0,6.0,18
0,25898,73.0,6.6,28
0,9647,101.0,6.7,395
0,11787,104.0,7.7,159
133000,5156,93.0,8.0,404
4000000,24276,132.0,7.2,33
0,11953,180.0,7.7,135
0,44662,207.0,7.1,20
0,29005,120.0,7.3,82
0,26371,134.0,7.1,62
750000,596,129.0,7.8,211
0,52470,92.0,6.4,4
0,20334,99.0,7.9,107
28000000,11393,137.0,7.0,162
0,31121,109.0,6.3,41
0,293,123.0,7.0,241
14000000,10998,119.0,6.6,305
15000000,12235,108.0,6.5,63
23000000,36094,104.0,5.7,26
30000000,9013,126.0,7.2,241
0,11005,120.0,7.6,568
0,59820,133.0,6.1,14
75000000,2924,137.0,6.4,360
24000000,177,137.0,7.2,346
18000000,38557,122.0,6.5,21
0,42087,105.0,6.3,6
0,13681,111.0,7.1,31
0,34760,96.0,5.8,6
100000000,9946,121.0,5.5,488
90000000,863,92.0,7.3,3914
0,31582,112.0,5.9,56
0,125520,103.0,6.3,3
38000000,22267,138.0,6.6,49
312000,55123,102.0,6.2,11
0,5486,84.0,6.4,53
0,10411,112.0,5.7,78
0,41462,71.0,6.6,28
0,1718,110.0,3.6,5
0,28604,91.0,1.7,3
0,15506,92.0,6.3,9
23000000,20024,102.0,6.6,56
0,78256,105.0,6.3,2
0,13787,115.0,5.3,47
0,54933,125.0,6.4,8
0,9684,95.0,6.8,109
47000000,9586,125.0,5.3,113
0,41638,0.0,6.0,1
0,70801,85.0,7.4,5
0,33015,69.0,6.8,19
0,777,114.0,7.5,126
0,21887,115.0,6.9,21
0,5652,81.0,6.2,6
0,19664,120.0,5.7,19
0,32331,98.0,5.9,15
0,76083,85.0,2.8,4
0,32628,63.0,7.2,20
19000000,32669,138.0,6.2,48
0,18161,98.0,6.3,28
0,31681,103.0,6.8,41
0,33666,110.0,4.8,16
0,32274,132.0,7.2,18
17000000,10402,88.0,5.4,314
60000000,497,189.0,8.2,4166
24000000,1715,126.0,6.9,285
0,35118,91.0,5.4,7
0,42739,98.0,7.2,54
0,26162,83.0,6.3,4
1300000,25188,118.0,7.6,133
650000,15515,88.0,6.8,52
0,75888,93.0,5.1,7
75000000,1439,148.0,6.4,204
100000000,2277,131.0,6.9,998
133000000,10137,84.0,5.8,998
0,10387,162.0,7.4,18
80000000,49948,74.0,7.0,300
37000000,334,188.0,7.5,844
14000000,30237,104.0,5.8,26
10000000,50116,106.0,5.3,6
0,46435,160.0,6.7,41
0,94260,83.0,2.5,2
0,22213,92.0,4.6,26
0,47070,93.0,5.1,7
0,36492,98.0,6.7,34
360000,624,95.0,7.0,411
0,26578,132.0,6.5,43
0,415072,68.0,0.0,0
0,43103,115.0,6.0,20
0,43194,100.0,6.3,32
55000000,9563,163.0,6.8,430
82000000,1850,118.0,6.9,444
45000000,926,102.0,6.9,722
40000000,1213,139.0,7.1,790
11000000,10471,98.0,6.5,145
50000000,10400,146.0,7.2,401
25,10397,145.0,7.0,59
24000000,20761,124.0,5.7,53
0,12524,162.0,6.5,76
0,28216,91.0,6.3,17
0,36773,119.0,6.1,16
0,30814,96.0,4.8,4
0,10219,127.0,6.3,32
40000000,3558,127.0,7.6,747
0,104878,80.0,0.0,0
0,41276,90.0,4.0,2
7000000,17908,95.0,6.5,71
90000000,10384,91.0,4.9,109
0,125317,112.0,2.5,2
24554,48233,95.0,8.1,4
0,10236,118.0,7.1,87
0,71067,118.0,5.0,1
1661530,632,120.0,7.6,143
0,11851,97.0,5.7,80
12000000,5924,151.0,7.8,445
0,33734,111.0,5.9,16
0,14886,103.0,7.1,85
0,26617,98.0,7.2,114
200000,11900,96.0,6.6,27
10000000,10493,96.0,6.6,178
0,16241,125.0,6.6,102
0,27632,87.0,7.2,79
0,22160,128.0,5.7,40
0,4460,117.0,6.1,18
0,9644,84.0,5.7,161
0,43455,99.0,8.0,2
4500000,13342,90.0,7.0,330
15000000,35119,120.0,6.4,49
0,21256,88.0,6.1,7
6000000,14919,76.0,7.4,218
0,14040,113.0,6.1,33
0,75641,155.0,5.5,5
0,17343,89.0,5.5,29
0,22692,111.0,6.3,24
250000,47620,85.0,6.4,15
0,2990,102.0,6.0,83
0,38775,84.0,6.2,16
0,10831,103.0,6.9,44
0,21193,152.0,5.9,6
0,33078,115.0,6.8,31
0,16672,147.0,8.1,88
9000000,10472,91.0,4.9,71
0,123277,0.0,0.0,0
0,79474,125.0,4.6,4
0,97805,0.0,5.5,2
0,53714,90.0,6.4,9
0,21489,130.0,6.7,50
0,51392,77.0,6.4,6
0,32600,56.0,7.3,49
0,110479,96.0,4.8,2
0,299121,89.0,0.0,0
0,13005,96.0,6.1,48
0,65134,93.0,7.0,1
0,121738,89.0,0.0,0
15000000,18681,109.0,5.3,42
36000000,75531,95.0,4.6,14
0,20468,87.0,5.8,6
0,14521,93.0,5.9,9
0,46835,105.0,6.3,2
0,10406,88.0,5.6,197
0,14741,111.0,7.3,37
0,32015,141.0,8.0,33
34000000,1883,202.0,7.3,377
31000000,2005,100.0,6.5,713
38000000,6279,107.0,5.9,384
11700000,11087,110.0,6.5,196
32000000,7305,120.0,6.7,383
0,24735,98.0,6.2,40
31000000,9475,157.0,7.3,763
20000000,8872,94.0,6.5,738
0,8873,95.0,5.8,281
40000000,11287,128.0,6.8,362
45000000,9869,117.0,6.4,440
25000000,619,129.0,6.2,681
55000000,9374,104.0,6.3,655
60000000,11259,140.0,6.3,294
0,8293,140.0,7.0,98
0,11068,99.0,6.6,106
10000000,1923,134.0,7.3,429
0,10158,115.0,6.2,305
7000000,10206,86.0,5.3,192
4500000,11782,126.0,7.4,169
0,10086,95.0,7.2,194
220000,9367,81.0,6.6,243
0,9876,87.0,4.6,220
0,10326,102.0,6.0,258
0,16562,101.0,6.6,59
0,9609,110.0,7.1,147
1000000,12143,96.0,6.9,162
40000000,4234,116.0,5.7,749
16000000,9605,107.0,6.0,139
6000000,8374,108.0,7.2,848
10000000,29076,101.0,5.4,24
0,80471,90.0,6.1,5
0,49477,87.0,10.0,2
0,121940,99.0,0.0,0
0,28156,84.0,6.1,20
0,113096,89.0,7.3,3
0,106837,97.0,5.2,5
0,24349,115.0,6.4,19
0,27841,98.0,7.3,19
40000000,1907,119.0,6.3,1271
0,15489,89.0,4.8,51
30000000,15655,77.0,6.3,146
0,68546,124.0,5.3,3
0,36210,106.0,7.5,36
0,279444,107.0,0.0,0
200000,77908,93.0,4.5,1
0,22342,84.0,7.2,25
0,96484,85.0,0.0,0
520000,30062,91.0,4.9,41
0,62463,90.0,5.7,20
640000,25934,105.0,7.6,72
0,101383,82.0,7.5,2
26000000,14181,118.0,6.5,202
40000000,10385,94.0,5.0,42
23000000,2787,108.0,6.7,1812
41300000,2069,98.0,6.3,540
0,61416,107.0,6.0,11
0,79515,75.0,7.1,6
0,14839,114.0,7.2,30
0,42186,72.0,5.6,7
9000000,28978,71.0,8.0,119
1500000,901,87.0,8.2,444
0,25010,100.0,6.0,17
0,36208,33.0,7.1,46
250000,10098,68.0,8.0,404
0,18264,104.0,6.8,41
0,291861,93.0,0.0,0
0,33374,84.0,3.4,5
0,43368,89.0,5.2,7
0,127602,97.0,5.0,1
42000000,2155,124.0,5.3,175
35000000,11004,111.0,6.9,165
0,25212,101.0,6.1,7
0,36048,93.0,4.8,3
0,139,98.0,6.8,16
0,210307,85.0,0.0,0
6000000,47816,82.0,5.9,15
20000000,20682,96.0,5.9,24
16000000,25166,96.0,5.4,43
25000000,1831,108.0,4.3,29
60000000,10416,105.0,5.4,37
2053648,14271,102.0,7.8,17
0,4816,116.0,7.2,306
0,19958,105.0,7.3,10
0,28569,124.0,7.1,49
0,2193,97.0,5.8,17
0,64871,67.0,0.0,0
0,54575,138.0,6.2,13
0,11016,100.0,7.6,124
0,23020,74.0,3.5,11
0,54195,93.0,5.3,7
0,139058,97.0,7.0,3
0,20423,80.0,8.3,34
6000000,10839,132.0,6.6,89
0,36489,69.0,4.2,24
0,24481,103.0,6.6,35
12000000,11296,120.0,6.9,112
0,61651,100.0,3.8,13
24500,28172,67.0,5.3,26
0,57855,75.0,4.9,4
50000,28180,79.0,5.0,16
0,14280,105.0,6.9,36
0,72086,106.0,7.3,6
0,149687,96.0,8.0,1
1500000,29478,128.0,7.1,26
65000,28177,87.0,6.2,30
0,64166,104.0,6.0,2
0,73642,93.0,4.5,2
90000000,2067,114.0,5.7,374
38000000,622,133.0,6.3,768
0,110666,0.0,0.0,0
0,28463,125.0,7.5,11
0,12186,112.0,6.5,65
2300000,20283,100.0,7.4,80
9000000,5693,114.0,7.1,143
7000000,287,108.0,6.6,154
1800000,968,125.0,7.6,685
777000,838,110.0,6.9,330
0,16958,112.0,7.5,102
3750000,3114,119.0,7.7,332
0,31938,130.0,6.4,23
0,12501,165.0,7.8,70
0,22650,118.0,6.9,17
19000000,31618,127.0,5.6,19
0,42232,147.0,7.0,22
0,15873,117.0,6.2,37
0,26928,102.0,5.0,10
800000,68427,112.0,6.8,9
0,25392,91.0,6.1,17
0,67455,103.0,5.7,3
0,22178,134.0,6.8,26
0,48213,118.0,6.4,14
0,35412,134.0,6.7,60
0,43463,72.0,6.6,9
0,59939,93.0,5.0,2
0,159727,80.0,0.0,0
0,244151,0.0,8.0,1
0,8333,104.0,7.6,109
0,19259,107.0,5.6,39
40000000,820,189.0,7.5,513
0,11718,94.0,5.5,77
0,8989,110.0,5.6,157
0,32031,102.0,4.7,3
17000000,58048,97.0,2.9,15
0,26827,92.0,5.2,51
0,11157,99.0,5.4,82
0,28370,105.0,5.6,20
18000000,918,95.0,5.6,115
12000000,61178,83.0,5.5,21
0,11176,97.0,7.0,168
0,14900,95.0,6.9,72
8000000,11899,94.0,6.5,102
0,36536,88.0,6.5,12
0,18890,72.0,5.8,109
0,19736,95.0,5.3,24
0,123047,97.0,8.3,4
0,24575,115.0,5.2,21
1805000,16535,98.0,6.2,27
1680000,10971,123.0,7.5,45
0,23928,117.0,6.5,23
0,31336,94.0,7.3,8
52000000,462,131.0,7.1,730
23000000,9532,98.0,6.4,1416
0,117259,101.0,0.0,0
0,78231,82.0,3.0,1
0,2383,94.0,6.9,85
0,25503,111.0,5.8,6
0,53879,102.0,5.8,23
0,1396,106.0,7.8,147
1850000,11570,105.0,6.9,30
16000000,1541,130.0,7.2,766
0,150043,112.0,7.1,6
0,17443,119.0,7.1,118
2700000,8469,109.0,7.0,420
0,27995,84.0,6.2,29
0,36739,121.0,6.1,27
6500000,925,120.0,7.6,301
10000000,41823,129.0,6.3,48
14000000,1713,132.0,6.0,71
0,26170,93.0,6.2,80
0,30547,121.0,6.7,38
500000,54825,5.0,7.3,29
3000000,13939,93.0,7.0,165
2000000,14373,88.0,6.1,74
9000000,24873,92.0,6.1,68
0,26263,99.0,5.6,51
5000000,34746,95.0,5.0,46
927262,996,107.0,8.0,425
0,9079,111.0,5.8,87
6000000,1496,91.0,4.7,27
13500000,1498,93.0,6.5,486
25000000,1497,88.0,5.8,290
21000000,1499,96.0,5.1,189
4200000,1880,114.0,6.4,217
8700000,33762,109.0,6.9,14
0,103960,97.0,3.6,7
1500000,11690,92.0,6.6,370
7000000,29143,104.0,5.7,46
0,35292,128.0,6.8,12
0,36652,138.0,5.7,13
13000000,801,121.0,7.1,658
0,104301,104.0,4.7,5
0,11520,103.0,6.5,176
4000000,1879,108.0,7.6,174
25000000,2085,115.0,6.0,334
0,13539,96.0,5.4,48
15000000,16222,94.0,5.1,38
0,109479,105.0,6.0,1
0,17078,90.0,7.1,34
8500000,37722,105.0,6.5,22
0,75892,113.0,3.3,4
0,33516,84.0,5.8,33
0,99008,86.0,1.5,6
250000,9960,92.0,6.6,164
1,3082,87.0,8.1,881
0,49338,90.0,4.6,8
55000000,2102,112.0,4.4,7
0,52961,102.0,4.7,3
0,12187,104.0,6.6,84
2500000,24748,112.0,7.4,69
2000000,990,134.0,7.6,243
0,1908,128.0,7.6,93
4000000,9764,144.0,8.0,90
20000000,840,135.0,7.2,1122
0,39890,76.0,6.5,34
0,42237,116.0,8.0,4
0,26689,91.0,6.0,39
0,25673,122.0,6.9,87
25000000,2291,113.0,7.3,376
0,13531,90.0,6.6,188
6500000,16620,108.0,6.8,120
20000000,526,121.0,6.8,264
6000000,13346,108.0,6.4,53
30000000,243,113.0,7.0,636
95000000,10501,89.0,7.0,892
15000000,11478,106.0,5.7,160
0,96167,85.0,7.3,3
0,24212,77.0,4.0,8
4653000,6644,120.0,7.2,96
0,41038,74.0,5.7,3
70000000,879,144.0,6.7,1563
300000,32613,90.0,6.2,63
0,39406,97.0,6.2,6
0,85689,68.0,4.7,3
0,31624,97.0,6.2,39
0,17529,128.0,7.3,205
0,40841,96.0,6.8,6
0,118098,122.0,5.4,7
0,1793,98.0,6.3,18
2300000,11327,121.0,7.6,309
20000000,1700,107.0,7.6,1085
43000000,54087,119.0,5.2,17
13000000,34322,107.0,5.7,14
0,41659,114.0,6.2,50
0,593,167.0,7.7,364
3800000,10774,121.0,7.8,391
15000000,10083,114.0,6.9,155
0,29786,119.0,6.2,12
0,11356,106.0,7.5,121
3700000,10747,135.0,7.4,303
10000000,38809,98.0,4.6,20
31000000,10559,118.0,7.0,473
24000000,20697,107.0,4.7,51
24000000,2621,115.0,6.1,68
60000000,10479,128.0,6.0,178
0,125709,104.0,6.8,6
0,49721,104.0,5.9,11
0,2006,106.0,6.4,37
0,184885,68.0,7.0,1
5000000,46625,122.0,5.1,17
5000000,17339,118.0,6.4,94
0,26879,93.0,6.6,10
2800000,11305,113.0,7.0,92
0,48211,120.0,6.8,21
0,28975,96.0,6.4,8
7000000,13665,97.0,6.5,125
6000000,12309,105.0,5.8,156
0,1552,124.0,6.4,177
18000000,106,107.0,7.3,2129
30000000,10333,132.0,5.9,57
12000000,11027,122.0,6.4,115
0,61560,298.0,6.6,11
0,123757,87.0,0.0,0
0,27197,113.0,6.6,11
43000000,10468,103.0,6.0,210
7000000,1359,102.0,7.3,2128
30000000,4967,127.0,5.9,161
0,31776,89.0,5.5,15
3800000,10557,97.0,6.5,60
0,27745,108.0,7.3,29
0,19214,105.0,5.8,6
0,46686,98.0,0.0,0
0,71402,110.0,6.0,4
0,13776,110.0,6.9,84
1400000,26291,87.0,5.5,25
6000000,10784,124.0,7.4,210
980000,10242,135.0,7.9,210
0,27857,111.0,6.1,27
0,16347,143.0,6.4,28
5500000,4825,150.0,6.9,55
0,11654,97.0,6.4,114
6500000,10518,125.0,7.2,227
6000000,11977,98.0,6.7,370
14000000,18041,90.0,5.6,70
20000000,14736,124.0,7.5,93
62000000,3536,116.0,6.1,345
6000000,1443,97.0,7.1,841
20000000,10424,124.0,5.8,74
0,80677,126.0,6.8,4
0,28971,137.0,8.0,99
0,49096,105.0,6.7,18
0,310431,100.0,0.0,0
3000000,40562,98.0,4.4,12
10000000,9456,102.0,4.9,74
83000000,889,90.0,4.4,140
15000000,10564,120.0,6.9,159
7000000,15723,90.0,6.8,91
0,19600,95.0,6.1,9
0,125537,90.0,7.0,1
2500000,452,117.0,6.7,107
0,68170,103.0,8.0,1
4000000,36234,97.0,5.9,19
1000000,39283,83.0,3.9,21
0,65460,83.0,4.8,12
0,55667,85.0,5.0,12
0,31978,92.0,4.8,6
0,12476,96.0,6.7,85
0,5241,104.0,5.0,23
103000000,98,155.0,7.9,5566
34000000,21311,114.0,5.3,18
0,47724,115.0,6.2,6
600000,11129,99.0,6.8,98
0,94214,90.0,0.0,0
0,117781,140.0,5.0,1
0,1058,100.0,5.6,67
0,37112,85.0,5.2,6
0,42159,117.0,6.5,5
3000000,16395,107.0,6.6,113
0,50627,103.0,6.3,15
0,5608,91.0,6.3,4
160000,38925,86.0,5.7,18
0,13105,91.0,6.5,79
0,22501,75.0,7.4,38
44000000,5491,118.0,3.0,259
18000000,10560,115.0,6.8,95
0,19489,89.0,4.9,11
0,19419,81.0,4.9,24
3000000,23531,82.0,3.1,11
2000000,10688,112.0,6.0,35
0,17889,143.0,6.3,44
0,18228,102.0,5.2,32
0,80351,91.0,6.1,4
0,18642,104.0,6.3,19
0,205054,97.0,5.0,1
0,39391,143.0,6.5,20
0,18644,116.0,6.5,19
2111250,31516,98.0,6.9,50
0,45827,90.0,6.9,5
6000000,5683,90.0,6.6,239
0,113279,72.0,8.0,2
0,2094,101.0,5.8,11
0,14906,42.0,5.8,57
0,16176,146.0,6.8,16
0,52770,100.0,6.4,13
25000000,12518,96.0,5.5,85
127500000,10567,82.0,6.2,563
0,10642,98.0,5.0,122
16000000,9285,93.0,5.9,550
0,10569,94.0,6.4,155
2500000,21879,91.0,6.4,18
2000000,98502,93.0,3.4,5
0,21484,123.0,6.9,153
0,24918,94.0,6.7,29
125000000,955,123.0,5.9,1966
55000000,8584,110.0,6.2,756
0,47295,85.0,4.0,2
0,11332,118.0,6.3,14
30000,16093,78.0,6.7,94
0,29372,102.0,6.1,7
923000,962,95.0,7.7,308
1000000,5483,92.0,6.2,23
0,21060,100.0,6.3,5
2000000,30588,124.0,7.9,74
6500000,668,142.0,6.5,464
0,23518,118.0,6.9,48
14000000,691,125.0,6.6,515
0,31353,122.0,4.5,3
0,44018,105.0,7.2,28
34000000,698,126.0,5.9,551
7000000,682,125.0,6.4,533
0,28973,110.0,7.1,38
0,28974,78.0,7.1,17
0,40685,91.0,4.4,5
0,22994,100.0,6.4,14
0,40639,94.0,5.7,11
0,499,90.0,7.7,58
30000000,9600,98.0,5.6,514
0,120077,81.0,3.0,3
0,38006,91.0,6.4,23
4800000,2768,117.0,5.9,137
0,42002,86.0,6.6,29
0,40365,100.0,6.0,15
0,24920,93.0,5.9,86
0,21,95.0,7.8,23
6000000,10911,158.0,7.3,191
